product,year_range,supplier_group,total_volume
catalytic_converter,2016-2020,"Cardington Yutaka Technologies, Inc.",2364
catalytic_converter,2016-2020,Cataler,18972
catalytic_converter,2016-2020,CATARC,30362
catalytic_converter,2016-2020,"CDGM Tanaka Environmental Catalyst Co., Ltd.",1446
catalytic_converter,2016-2020,Changan,2132
catalytic_converter,2016-2020,"Changchun Hirotec Co., Ltd.",8062
catalytic_converter,2016-2020,"Changsha Faurecia Emissions Control Technologies Co., Ltd.",2447
catalytic_converter,2016-2020,"Chengdu Lingchuan Special Industries Co., Ltd.",2359
catalytic_converter,2016-2020,Chery,17247
catalytic_converter,2016-2020,Chongqing Changan,35207
catalytic_converter,2016-2020,"Chongqing Hegui Environmental Science and Technology Co., Ltd.",2677
catalytic_converter,2016-2020,"Chongqing Hiter Automotive Exhaust Systems Co., Ltd.",5067
catalytic_converter,2016-2020,"Chongqing Sokon Power Co., Ltd.",2518
catalytic_converter,2016-2020,"Chongqing Zhimao Mechanical Manufacturing Co., Ltd.",874
catalytic_converter,2016-2020,Continental,13281
catalytic_converter,2016-2020,"Corning (Shanghai) Co., Ltd.",170
catalytic_converter,2016-2020,Crefact Corporation,859
catalytic_converter,2016-2020,Denso,1502
catalytic_converter,2016-2020,DFSK,3276
catalytic_converter,2016-2020,Dongan,3901
catalytic_converter,2016-2020,Dongfeng,982
catalytic_converter,2016-2020,Ebersp?cher Gruppe GmbH & Co. KG,106323
catalytic_converter,2016-2020,"ESTRA Automotive Systems Co., Ltd. (Formerly erae Automotive Systems Co., Ltd.)",794
catalytic_converter,2016-2020,Faurecia,217945
catalytic_converter,2016-2020,Forvia,72857
catalytic_converter,2016-2020,"Foshan Fengfu Auto Parts Co., Ltd.",15298
catalytic_converter,2016-2020,Foton,338
catalytic_converter,2016-2020,Friedrich Boysen GmbH & Co. KG,72441
catalytic_converter,2016-2020,"Fujian Zhaori Environmental Science and Technology Development Co., Ltd.",13044
catalytic_converter,2016-2020,Futaba,25736
catalytic_converter,2016-2020,Great Wall,17846
catalytic_converter,2016-2020,"Haikou Tongda Exhaust System Co., Ltd.",1231
catalytic_converter,2016-2020,"Hangzhou Jiantai Machinery Co., Ltd.",5735
catalytic_converter,2016-2020,Hella,376
catalytic_converter,2016-2020,"Huahuan (Suzhou) Automotive Technology Co., Ltd.",449
catalytic_converter,2016-2020,"Hunan Aibeihe Purification Technology Co., Ltd.",341
catalytic_converter,2016-2020,Jaguar Land Rover,543
catalytic_converter,2016-2020,"Japhl Powertrain Systems Co., Ltd.",21410
catalytic_converter,2016-2020,"Jinhua Oulun Catalytic Scheme Co., Ltd.",2856
catalytic_converter,2016-2020,Johnson Matthey,20918
catalytic_converter,2016-2020,Katcon,33754
catalytic_converter,2016-2020,"Kunming Sino-Platinum Metals Catalyst Co., Ltd.",27297
catalytic_converter,2016-2020,Magneti Marelli,15592
catalytic_converter,2016-2020,Marelli,47669
catalytic_converter,2016-2020,MHG Fahrzeugtechnik GmbH,2668
catalytic_converter,2016-2020,"Nanjing Hanshen Material Technology Co., Ltd. (Formerly Nanjing Ecocat Emission Technology Co., Ltd.)",2231
catalytic_converter,2016-2020,"Nanjing Hirotec Co., Ltd.",7325
catalytic_converter,2016-2020,"Nanpi Lvyuan Environmental Protection Equipment Co., Ltd.",778
catalytic_converter,2016-2020,"Ningbo Kesen Exhaust Gas Cleaner Manufacturing Co., Ltd.",11013
catalytic_converter,2016-2020,Purem,65905
catalytic_converter,2016-2020,REMUS Innovation GmbH,4968
catalytic_converter,2016-2020,Roki,1350
catalytic_converter,2016-2020,"Sakamoto Industry Co., Ltd.",9799
catalytic_converter,2016-2020,Sango,61825
catalytic_converter,2016-2020,SANGO,12715
catalytic_converter,2016-2020,Schaeffler,1173
catalytic_converter,2016-2020,Sejong,31704
catalytic_converter,2016-2020,"Shanghai Langt Autocatalyst Co., Ltd.",1257
catalytic_converter,2016-2020,"Shanghai Tenneco Exhaust System Co., Ltd.",26687
catalytic_converter,2016-2020,Sharda,444
catalytic_converter,2016-2020,Shineray,4148
catalytic_converter,2016-2020,"Siam Calsonic Co., Ltd.",319
catalytic_converter,2016-2020,"Sichuan Mianyang Huayuan Hangsheng Environmental Protection Technology Co., Ltd. (Formerly Sichuan Mianyang Huayuan Lixing Environmental Protection Technology Co., Ltd.)",8742
catalytic_converter,2016-2020,"Sichuan Science City Jiangtai Electronics Co., Ltd.",2353
catalytic_converter,2016-2020,"Sichuan Xinyuanrui Technology Co., Ltd. (Formerly Sichuan Mianyang Ruichen Automotive Parts Co., Ltd.)",661
catalytic_converter,2016-2020,"Sinocat Co., Ltd. (Formerly Sinocat Environmental Technology Co., Ltd.)",545
catalytic_converter,2016-2020,SJG Sejung,2355
catalytic_converter,2016-2020,SKH Magneti Marelli Exhaust Systems Pvt. Ltd.,7428
catalytic_converter,2016-2020,Suzuki,1324
catalytic_converter,2016-2020,"SWAT Auto Parts Co., Ltd.",3653
catalytic_converter,2016-2020,"Taicang Sejong Auto Parts Co., Ltd.",565
catalytic_converter,2016-2020,"Takaoka Lioho (Guangzhou) Industries Co., Ltd.",893
catalytic_converter,2016-2020,Tenneco,73259
catalytic_converter,2016-2020,"Tianjin Shuang Shye Mechanical Industrial Co., Ltd.",1357
catalytic_converter,2016-2020,Tokyo Roki,3544
catalytic_converter,2016-2020,Toyota,18318
catalytic_converter,2016-2020,Umicore,17141
catalytic_converter,2016-2020,Volkswagen,7883
catalytic_converter,2016-2020,"Wooshin Industrial Co., Ltd.",2330
catalytic_converter,2016-2020,"Wuhan Jin Feng Auto Parts Co., Ltd.",10145
catalytic_converter,2016-2020,"Wuhan Tenneco Exhaust System Co., Ltd.",4331
catalytic_converter,2016-2020,"Wuxi Honghu Muffler Co., Ltd.",155
catalytic_converter,2016-2020,"Wuxi Weifu Environmental Catalysts Co., Ltd.",25982
catalytic_converter,2016-2020,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",51206
catalytic_converter,2016-2020,Xixia,741
catalytic_converter,2016-2020,"YS Tech (Thailand) Co., Ltd.",10159
catalytic_converter,2016-2020,Yutaka,14334
catalytic_converter,2016-2020,"Zhejiang Bondlye Environmental Technology Co., Ltd.",7451
catalytic_converter,2016-2020,"Zhejiang Dafeng Automobile Technology Co., Ltd.",10910
catalytic_converter,2016-2020,"Zhejiang Motorbacs Technology Co., Ltd. (Formerly Zhejiang Motorbacs Autoparts Co., Ltd.)",1617
catalytic_converter,2016-2020,"Ziyang Yuexing Automotive Parts Manufacturing Co., Ltd.",2588
catalytic_converter,2021-2025,Airui,2346
catalytic_converter,2021-2025,Aston Martin Engine Plant,659
catalytic_converter,2021-2025,"Baoding Yima Auto Parts Manufacturing Co., Ltd.",1458
catalytic_converter,2021-2025,BASF Catalysts,3372
catalytic_converter,2021-2025,Benteler,3966
catalytic_converter,2021-2025,Bosch,2794
catalytic_converter,2021-2025,Boysen,3039
catalytic_converter,2021-2025,BYD,1343
catalytic_converter,2021-2025,"Cardington Yutaka Technologies, Inc.",2719
catalytic_converter,2021-2025,Cataler,5345
catalytic_converter,2021-2025,CATARC,632
catalytic_converter,2021-2025,"Changchun Hirotec Co., Ltd.",979
catalytic_converter,2021-2025,Chongqing Changan,5818
catalytic_converter,2021-2025,"Chongqing Hiter Automotive Exhaust Systems Co., Ltd.",1061
catalytic_converter,2021-2025,Denso,107
catalytic_converter,2021-2025,DFSK,1112
catalytic_converter,2021-2025,Dongfeng,1963
catalytic_converter,2021-2025,Ebersp?cher Gruppe GmbH & Co. KG,24779
catalytic_converter,2021-2025,Exquisite,4191
catalytic_converter,2021-2025,Faurecia,44222
catalytic_converter,2021-2025,Federal-Mogul,524
catalytic_converter,2021-2025,Forvia,16023
catalytic_converter,2021-2025,"Foshan Fengfu Auto Parts Co., Ltd.",6086
catalytic_converter,2021-2025,Friedrich Boysen GmbH & Co. KG,28003
catalytic_converter,2021-2025,"Fujian Zhaori Environmental Science and Technology Development Co., Ltd.",489
catalytic_converter,2021-2025,Futaba,34101
catalytic_converter,2021-2025,Great Wall,837
catalytic_converter,2021-2025,"Japhl Powertrain Systems Co., Ltd.",5238
catalytic_converter,2021-2025,"Jinhua Oulun Catalytic Scheme Co., Ltd.",1873
catalytic_converter,2021-2025,Johnson Matthey,1375
catalytic_converter,2021-2025,Katcon,2487
catalytic_converter,2021-2025,"Kunming Sino-Platinum Metals Catalyst Co., Ltd.",1541
catalytic_converter,2021-2025,Marelli,4458
catalytic_converter,2021-2025,MHG Fahrzeugtechnik GmbH,272
catalytic_converter,2021-2025,"Nanjing Hirotec Co., Ltd.",907
catalytic_converter,2021-2025,"Ningbo Kesen Exhaust Gas Cleaner Manufacturing Co., Ltd.",2091
catalytic_converter,2021-2025,Purem,15059
catalytic_converter,2021-2025,REMUS Innovation GmbH,606
catalytic_converter,2021-2025,Sango,35628
catalytic_converter,2021-2025,SANGO,6204
catalytic_converter,2021-2025,Sankei,1511
catalytic_converter,2021-2025,Schaeffler,1729
catalytic_converter,2021-2025,Sejong,8861
catalytic_converter,2021-2025,"Shanghai Tenneco Exhaust System Co., Ltd.",2261
catalytic_converter,2021-2025,"Siam Calsonic Co., Ltd.",9466
catalytic_converter,2021-2025,"Sichuan Mianyang Huayuan Hangsheng Environmental Protection Technology Co., Ltd. (Formerly Sichuan Mianyang Huayuan Lixing Environmental Protection Technology Co., Ltd.)",2433
catalytic_converter,2021-2025,SKH Metals Ltd.,12782
catalytic_converter,2021-2025,"Taicang Sejong Auto Parts Co., Ltd.",3142
catalytic_converter,2021-2025,"Takaoka Lioho (Guangzhou) Industries Co., Ltd.",1803
catalytic_converter,2021-2025,Tenneco,9366
catalytic_converter,2021-2025,Tokyo Roki,3610
catalytic_converter,2021-2025,Toyota,1056
catalytic_converter,2021-2025,Umicore,2699
catalytic_converter,2021-2025,"Wooshin Industrial Co., Ltd.",1113
catalytic_converter,2021-2025,"Wuhan Jin Feng Auto Parts Co., Ltd.",2768
catalytic_converter,2021-2025,"Wuhan Tenneco Exhaust System Co., Ltd.",2343
catalytic_converter,2021-2025,"Wuxi Weifu Environmental Catalysts Co., Ltd.",2506
catalytic_converter,2021-2025,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",9497
catalytic_converter,2021-2025,"YS Tech (Thailand) Co., Ltd.",5687
catalytic_converter,2021-2025,Yutaka,39423
catalytic_converter,2021-2025,"Zhejiang Tion Vanly Tech. Co., Ltd. (Formerly Zhejiang Taihong Machinery & Electronics Co., Ltd.)",5253
chassis_frame,2005-2010,ADAC,902
chassis_frame,2005-2010,Gestamp,400
chassis_frame,2005-2010,Howmet Aerospace Inc.,638
chassis_frame,2005-2010,Martinrea,596
chassis_frame,2011-2015,AAPICO,1826
chassis_frame,2011-2015,Ahresty,661
chassis_frame,2011-2015,ALF Engineering Pvt. Ltd.,3095
chassis_frame,2011-2015,"Autokiniton Global Group, LP (Formerly Tower International, Inc.)",384
chassis_frame,2011-2015,Baosteel Tailored Blanks GmbH,304
chassis_frame,2011-2015,Benteler,1683
chassis_frame,2011-2015,"Changsha Asteer WuuShiang Auto Parts Co., Ltd.",1250
chassis_frame,2011-2015,"Changsha Cosma Automobile Co., Ltd.",345
chassis_frame,2011-2015,Changshu,917
chassis_frame,2011-2015,D-ACT,1388
chassis_frame,2011-2015,"DYNA-MIG, A Division Of F&P Mfg., Inc.",541
chassis_frame,2011-2015,"Fukai MFG Co., Ltd.",10421
chassis_frame,2011-2015,Futaba,105
chassis_frame,2011-2015,Gedia Gebrueder Dingerkus GmbH,506
chassis_frame,2011-2015,Gestamp,6484
chassis_frame,2011-2015,H-ONE,34161
chassis_frame,2011-2015,"Huada Automotive Technology Co., Ltd.",5429
chassis_frame,2011-2015,Hyundai,1324
chassis_frame,2011-2015,"JX Zhao's Group Co., Ltd.",760
chassis_frame,2011-2015,KEYLEX Corporation,11808
chassis_frame,2011-2015,KIRCHHOFF,601
chassis_frame,2011-2015,KLT Automotive & Tubular Products Ltd.,2934
chassis_frame,2011-2015,Kyokuyo,1514
chassis_frame,2011-2015,Linde + Wiemann SE & Co. KG,1583
chassis_frame,2011-2015,Magna,705
chassis_frame,2011-2015,Martinrea,1095
chassis_frame,2011-2015,Minth,2557
chassis_frame,2011-2015,Mobis,935
chassis_frame,2011-2015,Multimatic,1707
chassis_frame,2011-2015,"Nakatani Koun Co., Ltd.",337
chassis_frame,2011-2015,NBHX Group,398
chassis_frame,2011-2015,"Press Kogyo Co., Ltd.",1532
chassis_frame,2011-2015,Sankei,220
chassis_frame,2011-2015,"Shanghai DuoLi Auto Parts Co., Ltd.",347
chassis_frame,2011-2015,"Shanghai Huizhong Automotive Manufacturing Co., Ltd.",797
chassis_frame,2011-2015,"Shanghai Lianming Machinery Co., Ltd.",2706
chassis_frame,2011-2015,"Sugimoto Metal Manufacturing Co., Ltd.",2779
chassis_frame,2011-2015,"Takebe (Thailand) Co., Ltd.",1081
chassis_frame,2011-2015,"Thai Marujun Co., Ltd.",1238
chassis_frame,2011-2015,Thai Summit Group,3111
chassis_frame,2011-2015,Unipres,4973
chassis_frame,2011-2015,voestalpine AG,615
chassis_frame,2011-2015,Volkswagen,515
chassis_frame,2011-2015,Weber GmbH & Co. KG,962
chassis_frame,2011-2015,"Wuhu Zhongli Parts Co., Ltd.",1793
chassis_frame,2011-2015,Y TEC,3433
chassis_frame,2011-2015,"Yizheng Engley Auto Parts Manufacturing Co., Ltd.",673
chassis_frame,2011-2015,ZF,1931
chassis_frame,2011-2015,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",4245
chassis_frame,2016-2020,AAPICO,617
chassis_frame,2016-2020,ACPS,735
chassis_frame,2016-2020,ALF Engineering Pvt. Ltd.,1279
chassis_frame,2016-2020,ALLGAIER Automotive GmbH,1278
chassis_frame,2016-2020,ArcelorMittal S.A.,427
chassis_frame,2016-2020,Benteler,1296
chassis_frame,2016-2020,BMW,776
chassis_frame,2016-2020,BMW Brilliance,1307
chassis_frame,2016-2020,"Chengdu Changrui Automotive Components Co., Ltd.",949
chassis_frame,2016-2020,"Chengdu Engley Automobile Parts Co., Ltd.",708
chassis_frame,2016-2020,Continental,300
chassis_frame,2016-2020,"DaikyoNishikawa (Thailand) Co., Ltd.",2141
chassis_frame,2016-2020,"DongSeo Machine & Tools Co., Ltd.",1553
chassis_frame,2016-2020,"DR Axion Co., Ltd.",714
chassis_frame,2016-2020,Farplas,843
chassis_frame,2016-2020,Futaba,1546
chassis_frame,2016-2020,G-TEKT,20637
chassis_frame,2016-2020,Gedia Gebrueder Dingerkus GmbH,1840
chassis_frame,2016-2020,Georg Fischer AG,3145
chassis_frame,2016-2020,Gestamp,5432
chassis_frame,2016-2020,Great Wall,1951
chassis_frame,2016-2020,H-ONE,47073
chassis_frame,2016-2020,"Hebei Dongta Auto Parts Co., Ltd.",263
chassis_frame,2016-2020,Hirotec,595
chassis_frame,2016-2020,Hirschvogel,295
chassis_frame,2016-2020,Hyundai,14042
chassis_frame,2016-2020,"Ichii Co., Ltd.",1531
chassis_frame,2016-2020,Kirchhoff,1101
chassis_frame,2016-2020,Kyokuyo,2481
chassis_frame,2016-2020,Linamar,6979
chassis_frame,2016-2020,Lingyun,2627
chassis_frame,2016-2020,M?hlhoff Umformtechnik GmbH,277
chassis_frame,2016-2020,Magna,1206
chassis_frame,2016-2020,Meleghy Automotive GmbH & Co. KG,3380
chassis_frame,2016-2020,Metalsa,5734
chassis_frame,2016-2020,Multimatic,926
chassis_frame,2016-2020,Mungi Engineers Pvt. Ltd.,865
chassis_frame,2016-2020,Nemak,805
chassis_frame,2016-2020,"Novelis, Inc.",684
chassis_frame,2016-2020,OPmobility SE (Formerly Compagnie Plastic Omnium SE),1380
chassis_frame,2016-2020,Posco,689
chassis_frame,2016-2020,"Qingdao Huaxiang Automotive Metal Parts Co., Ltd.",1435
chassis_frame,2016-2020,Rollax GmbH & Co. KG,928
chassis_frame,2016-2020,Ryobi,1170
chassis_frame,2016-2020,s. n. o. p. cz a.s. - P?sek,843
chassis_frame,2016-2020,"Shanghai Lianming Machinery Co., Ltd.",1354
chassis_frame,2016-2020,Snop,193
chassis_frame,2016-2020,SNOP,576
chassis_frame,2016-2020,Thai Summit Group,9488
chassis_frame,2016-2020,"TOA (USA), LLC",392
chassis_frame,2016-2020,Unipres,938
chassis_frame,2016-2020,Valeo,277
chassis_frame,2016-2020,VeeGee Industrial Enterprises Pvt. Ltd.,963
chassis_frame,2016-2020,voestalpine AG,2874
chassis_frame,2016-2020,Voith GmbH & Co. KGaA,198
chassis_frame,2016-2020,Weber GmbH & Co. KG,952
chassis_frame,2016-2020,ZF,23780
chassis_frame,2021-2025,AAPICO,496
chassis_frame,2021-2025,ACPS,5226
chassis_frame,2021-2025,Ahresty,680
chassis_frame,2021-2025,Aisin,384
chassis_frame,2021-2025,ALF Engineering Pvt. Ltd.,323
chassis_frame,2021-2025,Amanda Manufacturing,101
chassis_frame,2021-2025,Anexo Automotiva Solu??es Industriais em Metais e Pl?sticos Ltda.,820
chassis_frame,2021-2025,Auria Solutions USA Inc. - Operational Center,680
chassis_frame,2021-2025,Badve Autocomps Pvt. Ltd.,133
chassis_frame,2021-2025,BAIC,2201
chassis_frame,2021-2025,Benteler,173
chassis_frame,2021-2025,"Blove Light Precision HK Co.,Ltd.",297
chassis_frame,2021-2025,BYD,1049
chassis_frame,2021-2025,"Chenzhi (Chongqing) Brake System Co.,Ltd. (Formerly CSG TRW Chassis Systems Co. Ltd.)",470
chassis_frame,2021-2025,"Daao (Wuhu) Automobile Products Co., Ltd.(Formerly Tower (Wuhu) Automotive Parts Co., Ltd.)",3481
chassis_frame,2021-2025,"Daejoo Kores Co.,Ltd.",6230
chassis_frame,2021-2025,"DaikyoNishikawa (Thailand) Co., Ltd.",3032
chassis_frame,2021-2025,"Dongguan Tongjin Electrical Appliance Technology Co., Ltd.",4698
chassis_frame,2021-2025,Endurance Technologies Ltd.,1127
chassis_frame,2021-2025,Exquisite,2245
chassis_frame,2021-2025,F.S. Fehrer Automotive GmbH,294
chassis_frame,2021-2025,Flex N Gate,2922
chassis_frame,2021-2025,Futaba,17036
chassis_frame,2021-2025,"G-One Auto Parts de Mexico, S.A. de C.V.",316
chassis_frame,2021-2025,G-TEKT,3352
chassis_frame,2021-2025,Gedia Gebrueder Dingerkus GmbH,4987
chassis_frame,2021-2025,Georg Fischer AG,1116
chassis_frame,2021-2025,Gestamp,11920
chassis_frame,2021-2025,"GF Casting Solutions Kunshan Co., Ltd.",5210
chassis_frame,2021-2025,GH Auto Parts Industries Inc.,257
chassis_frame,2021-2025,Great Wall,4573
chassis_frame,2021-2025,H-ONE,21045
chassis_frame,2021-2025,Hebei Changan,1654
chassis_frame,2021-2025,"Hebei Lida Metal Products Group Co., Ltd. (Formerly Hebei Leader Metal Products Co., Ltd.)",427
chassis_frame,2021-2025,"Hiroshima Aluminum Industry Co., Ltd.",3296
chassis_frame,2021-2025,Hirotec,580
chassis_frame,2021-2025,Hirschvogel,277
chassis_frame,2021-2025,Hwashin,588
chassis_frame,2021-2025,Hyundai,4134
chassis_frame,2021-2025,"HyUnion Holding Co., Ltd.(Formerly Qingdao Haili Metal One Co., Ltd.)",924
chassis_frame,2021-2025,"Jiangsu Hengyi Industrial Technology Co., Ltd.(Formerly Jiangsu Hengyi Auto Parts Manufacturing Co., Ltd.)",840
chassis_frame,2021-2025,Jiangxi,228
chassis_frame,2021-2025,Kirchhoff,18438
chassis_frame,2021-2025,KIRCHHOFF,2926
chassis_frame,2021-2025,Kyokuyo,3106
