region,maker,supply_year,supplier_group,product,yearly_volume
Europe,DS Automobiles,2020,Aisin,automatic_transmission_(at),530
Europe,DS Automobiles,2020,Bosch,starter_motor,977
Europe,DS Automobiles,2020,JTEKT,steering_gear,708
Europe,DS Automobiles,2020,TI,fuel_pump,257
Europe,DS Automobiles,2021,Aisin,automatic_transmission_(at),738
Europe,DS Automobiles,2021,Bosch,starter_motor,652
Europe,DS Automobiles,2021,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,562
Europe,DS Automobiles,2021,Forvia,catalytic_converter,549
Europe,DS Automobiles,2021,JTEKT,steering_gear,176
Europe,DS Automobiles,2021,Kirchhoff,chassis_frame,980
Europe,DS Automobiles,2021,Kirpart Otomotiv Parcalari Sanayi Ve Tic. A.S.,water_pump,917
Europe,DS Automobiles,2021,MAHLE,camshaft,509
Europe,DS Automobiles,2022,Aisin,automatic_transmission_(at),470
Europe,DS Automobiles,2022,Bosch,starter_motor,337
Europe,DS Automobiles,2022,Marelli,shock_absorber,799
Europe,DS Automobiles,2022,Minth,chassis_frame,290
Europe,DS Automobiles,2022,TI,fuel_pump,842
Europe,DS Automobiles,2023,Aisin,automatic_transmission_(at),1552
Europe,DS Automobiles,2023,Bosch,fuel_injection,666
Europe,DS Automobiles,2023,Bosch,water_pump,579
Europe,DS Automobiles,2023,Forvia,catalytic_converter,397
Europe,DS Automobiles,2023,Kirchhoff,chassis_frame,1071
Europe,DS Automobiles,2023,Marelli,shock_absorber,889
Europe,DS Automobiles,2023,Pierburg,water_pump,492
Europe,DS Automobiles,2023,TI,fuel_pump,710
Europe,DS Automobiles,2024,Marelli,shock_absorber,907
Europe,Ferrari,2009,Bosch,power_steering_pump,449
Europe,Ferrari,2009,Denso,starter_motor,217
Europe,Ferrari,2009,Howmet Aerospace Inc.,chassis_frame,638
Europe,Ferrari,2009,Neumayer Tekfor GmbH,camshaft,120
Europe,Ferrari,2010,Bosch,power_steering_pump,864
Europe,Ferrari,2013,Neumayer Tekfor GmbH,camshaft,956
Europe,Ferrari,2014,Marelli,fuel_injection,412
Europe,Ferrari,2014,Neumayer Tekfor GmbH,camshaft,187
Europe,Ferrari,2016,Beijing West Industries,shock_absorber,530
Europe,Ferrari,2016,Brembo,disc_brake_(pad),3125
Europe,Ferrari,2016,Hirschvogel,transmission_shaft,777
Europe,Ferrari,2016,Industrie Saleri Italo S.p.A.,water_pump,600
Europe,Ferrari,2016,MAHLE,piston,448
Europe,Ferrari,2016,Rheinmetall,oil_pump,563
Europe,Ferrari,2016,Setrab AB,clutch,427
Europe,Ferrari,2020,Bosch,power_steering_pump,235
Europe,Ferrari,2020,Denso,starter_motor,505
Europe,Ferrari,2020,Industrie Saleri Italo S.p.A.,water_pump,879
Europe,Ferrari,2020,Marelli,shock_absorber,768
Europe,Ferrari,2021,MHG Fahrzeugtechnik GmbH,catalytic_converter,272
Europe,Ferrari,2022,Beijing West Industries,shock_absorber,223
Europe,Fiat,2008,Aptiv,power_steering_pump,306
Europe,Fiat,2008,Bosch,fuel_injection,537
Europe,Fiat,2008,Bosch,fuel_pump,478
Europe,Fiat,2008,Bosch,power_steering_pump,635
Europe,Fiat,2008,Continental,fuel_pump,231
Europe,Fiat,2008,Eisenwerk Bruehl GmbH,cylinder_block,104
Europe,Fiat,2008,Federal-Mogul,piston,229
Europe,Fiat,2008,FPT Industrial S.p.A.,cylinder_block,544
Europe,Fiat,2008,FPT Industrial S.p.A.,exhaust_manifold,567
Europe,Fiat,2008,Hitachi,starter_motor,662
Europe,Fiat,2008,Neumayer Tekfor GmbH,transmission_shaft,160
Europe,Fiat,2008,Schaeffler,clutch,811
Europe,Fiat,2008,Valeo,clutch,988
Europe,Fiat,2009,Aptiv,power_steering_pump,453
Europe,Fiat,2009,Eisenwerk Bruehl GmbH,cylinder_block,478
Europe,Fiat,2009,Federal-Mogul,disc_brake_(pad),352
Europe,Fiat,2011,Aptiv,power_steering_pump,513
Europe,Fiat,2011,Bosch,fuel_injection,976
Europe,Fiat,2011,Bosch,fuel_pump,2426
Europe,Fiat,2011,Bosch,starter_motor,1245
Europe,Fiat,2011,Bosch,steering_gear,897
Europe,Fiat,2011,Continental,fuel_pump,268
Europe,Fiat,2011,Denso,starter_motor,455
Europe,Fiat,2011,Federal-Mogul,piston,355
Europe,Fiat,2011,FPT Industrial S.p.A.,automated_manual_transmission,4104
Europe,Fiat,2011,Hitachi,starter_motor,1238
Europe,Fiat,2011,Magna,oil_pump,668
Europe,Fiat,2011,Magna,water_pump,177
Europe,Fiat,2011,MAHLE,piston,517
Europe,Fiat,2011,Marelli,fuel_injection,1189
Europe,Fiat,2011,Mitsubishi,starter_motor,533
Europe,Fiat,2011,Pierburg,oil_pump,733
Europe,Fiat,2011,Pierburg,water_pump,802
Europe,Fiat,2011,Valeo,starter_motor,189
Europe,Fiat,2011,ZF,steering_gear,189
Europe,Fiat,2012,Federal-Mogul,piston,1675
Europe,Fiat,2012,FTE,clutch,929
Europe,Fiat,2012,MAHLE,piston,1559
Europe,Fiat,2012,Marelli,automated_manual_transmission,1335
Europe,Fiat,2012,Marelli,fuel_injection,1298
Europe,Fiat,2012,Neumayer Tekfor GmbH,camshaft,888
Europe,Fiat,2012,Rheinmetall,piston,530
Europe,Fiat,2012,Schaeffler,clutch,911
Europe,Fiat,2012,Sogefi,stablizer,928
Europe,Fiat,2012,thyssenKrupp,camshaft,332
Europe,Fiat,2012,Wescast,exhaust_manifold,645
Europe,Fiat,2012,ZF,clutch,736
Europe,Fiat,2013,Pierburg,oil_pump,757
Europe,Fiat,2013,Pierburg,water_pump,944
Europe,Fiat,2014,Federal-Mogul,piston,766
Europe,Fiat,2014,Freudenberg Sealing Technologies,camshaft,724
Europe,Fiat,2014,Freudenberg Sealing Technologies,crankshaft,110
Europe,Fiat,2014,Magna,water_pump,954
Europe,Fiat,2014,MAHLE,piston,992
Europe,Fiat,2014,PMG,camshaft,219
Europe,Fiat,2014,Rheinmetall,water_pump,366
Europe,Fiat,2014,Sogefi,stablizer,328
Europe,Fiat,2014,thyssenKrupp,camshaft,720
Europe,Fiat,2014,ZF,automatic_transmission_(at),616
Europe,Fiat,2014,ZF,steering_gear,777
Europe,Fiat,2015,Marelli,fuel_injection,723
Europe,Fiat,2015,Marelli,shock_absorber,272
Europe,Fiat,2015,ZF,automatic_transmission_(at),621
Europe,Fiat,2016,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,309
Europe,Fiat,2016,Forvia,exhaust_manifold,941
Europe,Fiat,2016,FTE,clutch,858
Europe,Fiat,2016,Magna,water_pump,617
Europe,Fiat,2016,Marelli,automated_manual_transmission,988
Europe,Fiat,2016,Marelli,shock_absorber,566
Europe,Fiat,2016,Schaeffler,clutch,722
Europe,Fiat,2016,SKF,clutch,482
Europe,Fiat,2016,thyssenKrupp,camshaft,517
Europe,Fiat,2016,ZF,automatic_transmission_(at),771
Europe,Fiat,2016,ZF,chassis_frame,749
Europe,Fiat,2016,ZF,shock_absorber,576
Europe,Fiat,2018,SKF,transmission_shaft,998
Europe,Fiat,2021,Marelli,shock_absorber,369
Europe,Fiat,2021,ZF,chassis_frame,970
Europe,Fiat,2022,Continental,abs_esc,261
Europe,Fiat,2022,Marelli,shock_absorber,598
Europe,Fiat,2023,Continental,abs_esc,178
Europe,Fiat,2023,Marelli,shock_absorber,560
Europe,Fiat,2024,Continental,abs_esc,771
Europe,Fiat,2024,Marelli,shock_absorber,846
Europe,Ford,2008,BorgWarner,clutch,920
Europe,Ford,2008,Cooper-Standard Holdings Inc.,fuel_injection,445
Europe,Ford,2008,Hitachi,shock_absorber,541
Europe,Ford,2008,Magna,manual_transmission,1343
Europe,Ford,2008,MAHLE,piston,687
Europe,Ford,2008,Neumayer Tekfor GmbH,transmission_shaft,509
Europe,Ford,2008,thyssenkrupp,camshaft,390
Europe,Ford,2008,Wescast,exhaust_manifold,308
Europe,Ford,2008,ZF,steering_gear,784
Europe,Ford,2009,Federal-Mogul,piston,578
Europe,Ford,2009,Mubea,stablizer,738
Europe,Ford,2009,thyssenkrupp,camshaft,151
Europe,Ford,2010,Forvia,exhaust_manifold,670
Europe,Ford,2010,ITT,disc_brake_(pad),637
Europe,Ford,2011,BorgWarner,fuel_pump,193
Europe,Ford,2011,Bosch,fuel_injection,730
Europe,Ford,2011,Bosch,fuel_pump,2431
Europe,Ford,2011,Bosch,power_steering_pump,1163
Europe,Ford,2011,Bosch,starter_motor,940
Europe,Ford,2011,Bosch,steering_gear,930
Europe,Ford,2011,Forvia,exhaust_manifold,687
Europe,Ford,2011,FTE,clutch,232
Europe,Ford,2011,Magna,manual_transmission,101
Europe,Ford,2011,MAHLE,camshaft,420
Europe,Ford,2011,MAHLE,piston,412
Europe,Ford,2011,Marelli,fuel_injection,720
Europe,Ford,2011,Mitsubishi,starter_motor,400
Europe,Ford,2011,Pierburg,oil_pump,738
Europe,Ford,2011,Pierburg,water_pump,1304
Europe,Ford,2011,Rheinmetall,oil_pump,347
Europe,Ford,2011,Rheinmetall,piston,363
Europe,Ford,2011,Rheinmetall,water_pump,418
Europe,Ford,2011,Valeo,starter_motor,500
Europe,Ford,2011,Visteon,starter_motor,819
Europe,Ford,2011,Visteon,steering_gear,515
Europe,Ford,2011,Woco Industrietechnik GmbH,fuel_pump,400
Europe,Ford,2011,ZF,camshaft,925
Europe,Ford,2011,ZF,clutch,238
Europe,Ford,2011,ZF,steering_gear,983
Europe,Ford,2012,Bosch,power_steering_pump,308
Europe,Ford,2012,Continental,fuel_injection,306
Europe,Ford,2012,Federal-Mogul,camshaft,503
Europe,Ford,2012,FTE,clutch,533
Europe,Ford,2012,Hirschvogel,transmission_shaft,315
Europe,Ford,2012,KACO GmbH + Co. KG,water_pump,733
Europe,Ford,2012,Magna,manual_transmission,397
Europe,Ford,2012,MAHLE,camshaft,195
Europe,Ford,2012,MAHLE,piston,842
Europe,Ford,2012,Tenneco,shock_absorber,434
Europe,Ford,2012,Valeo,starter_motor,668
Europe,Ford,2012,ZF,camshaft,322
Europe,Ford,2012,ZF,clutch,1689
Europe,Ford,2013,Federal-Mogul,camshaft,991
Europe,Ford,2013,Federal-Mogul,disc_brake_(pad),699
Europe,Ford,2013,Federal-Mogul,piston,800
Europe,Ford,2013,Forvia,exhaust_manifold,740
Europe,Ford,2013,Freudenberg Sealing Technologies,camshaft,174
Europe,Ford,2013,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,773
Europe,Ford,2013,Magna,manual_transmission,616
Europe,Ford,2013,MAHLE,camshaft,1250
Europe,Ford,2013,Nemak,cylinder_block,571
Europe,Ford,2013,Pierburg,water_pump,610
Europe,Ford,2013,Rheinmetall,water_pump,221
Europe,Ford,2013,Schaeffler,torque_converter,884
Europe,Ford,2013,Valeo,torque_converter,921
Europe,Ford,2013,ZF,camshaft,858
Europe,Ford,2013,ZF,stablizer,175
Europe,Ford,2014,Bosch,fuel_injection,841
Europe,Ford,2014,Dayco,oil_pump,256
Europe,Ford,2014,Federal-Mogul,piston,957
Europe,Ford,2014,Hirschvogel,transmission_shaft,534
Europe,Ford,2014,Magna,manual_transmission,275
Europe,Ford,2015,Continental,abs_esc,488
Europe,Ford,2015,Continental,fuel_injection,815
Europe,Ford,2015,Continental,fuel_pump,163
Europe,Ford,2015,Federal-Mogul,piston,723
Europe,Ford,2015,Forvia,exhaust_manifold,605
Europe,Ford,2015,FTE,clutch,623
Europe,Ford,2015,Gedia Gebrueder Dingerkus GmbH,crossmember,903
Europe,Ford,2015,Magna,manual_transmission,185
Europe,Ford,2015,MAHLE,camshaft,559
Europe,Ford,2015,Sogefi,stablizer,604
Europe,Ford,2015,Tenneco,shock_absorber,258
Europe,Ford,2016,Continental,abs_esc,414
Europe,Ford,2016,Continental,fuel_injection,102
Europe,Ford,2016,Continental,fuel_pump,645
Europe,Ford,2016,Federal-Mogul,disc_brake_(pad),743
Europe,Ford,2016,Federal-Mogul,piston,990
Europe,Ford,2016,Ford,manual_transmission,783
Europe,Ford,2016,Forvia,catalytic_converter,746
Europe,Ford,2016,FTE,clutch,484
Europe,Ford,2016,Magna,manual_transmission,3602
Europe,Ford,2016,MAHLE,camshaft,279
Europe,Ford,2016,MAHLE,piston,801
Europe,Ford,2018,Federal-Mogul,disc_brake_(pad),784
Europe,Ford,2018,Federal-Mogul,piston,936
Europe,Ford,2018,Forvia,exhaust_manifold,549
Europe,Ford,2018,MAHLE,camshaft,585
Europe,Ford,2018,MAHLE,piston,688
Europe,Ford,2018,Means,clutch,736
Europe,Ford,2018,Nemak,cylinder_block,616
Europe,Ford,2018,Rheinmetall,oil_pump,549
Europe,Ford,2018,Rheinmetall,piston,917
Europe,Ford,2018,Vibracoustic,shock_absorber,473
Europe,Ford,2018,Woco Industrietechnik GmbH,manual_transmission,112
Europe,Ford,2019,Exedy,torque_converter,1459
Europe,Ford,2020,Ebersp?cher Gruppe GmbH & Co. KG,exhaust_manifold,574
Europe,Ford,2020,Gedia Gebrueder Dingerkus GmbH,chassis_frame,864
Europe,Ford,2020,Means,clutch,863
Europe,Ford,2020,Tenneco,exhaust_manifold,617
Europe,Ford,2020,ZF,chassis_frame,310
Europe,Ford,2020,ZF,clutch,790
Europe,Ford,2021,Continental,abs_esc,1289
Europe,Ford,2021,Forvia,exhaust_manifold,1826
Europe,Ford,2021,Freudenberg Sealing Technologies,camshaft,1180
Europe,Ford,2021,Hirschvogel,fuel_injection,1043
Europe,Ford,2021,Magna,manual_transmission,553
Europe,Ford,2021,MAHLE,camshaft,2110
Europe,Ford,2021,MAHLE,piston,1124
Europe,Ford,2021,Rheinmetall,oil_pump,766
Europe,Ford,2021,Rheinmetall,water_pump,1471
Europe,Ford,2021,ZF,chassis_frame,1478
Europe,Ford,2023,Nemak,chassis_frame,671
Europe,Ford,2023,Vibracoustic,automatic_transmission_(at),110
Europe,Ford,2023,ZF,shock_absorber,699
Europe,GAZ,2013,ZF,automatic_transmission_(at),545
Europe,GAZ,2013,ZF,clutch,639
Europe,GM,2012,Gestamp,chassis_frame,866
Europe,Honda,2008,Yutaka,exhaust_manifold,890
Europe,Honda,2013,Aisin,water_pump,780
Europe,Honda,2013,Yamada,oil_pump,753
Europe,Honda,2013,Yamada,water_pump,580
Europe,Honda,2016,Honda,manual_transmission,931
Europe,Honda,2016,ZF,shock_absorber,371
Europe,Honda,2017,Beijing West Industries,shock_absorber,667
Europe,Honda,2017,Hitachi,shock_absorber,952
Europe,Honda,2017,Unipres,chassis_frame,938
Europe,Honda,2018,Hitachi,shock_absorber,229
Europe,Honda,2019,Denso,fuel_pump,777
Europe,Honda,2020,Yutaka,catalytic_converter,987
Europe,Honda,2020,Yutaka,torque_converter,951
Europe,Honda,2021,Denso,fuel_pump,1155
Europe,Hyundai,2011,BorgWarner,fuel_pump,101
Europe,Hyundai,2011,Bosch,fuel_injection,771
Europe,Hyundai,2011,Federal-Mogul,disc_brake_(pad),754
Europe,Hyundai,2011,Federal-Mogul,piston,115
Europe,Hyundai,2011,thyssenKrupp,camshaft,1181
Europe,Hyundai,2011,thyssenKrupp,crankshaft,576
Europe,Hyundai,2012,Bosch,fuel_injection,680
Europe,Hyundai,2012,Bosch,starter_motor,873
Europe,Hyundai,2012,"Dongsuh Federal-Mogul Co., Ltd.",piston,638
Europe,Hyundai,2012,Federal-Mogul,piston,391
Europe,Hyundai,2012,Forvia,exhaust_manifold,889
Europe,Hyundai,2012,Nemak,clutch,178
Europe,Hyundai,2012,thyssenKrupp,camshaft,792
Europe,Hyundai,2012,thyssenKrupp,crankshaft,895
Europe,Hyundai,2012,TI,clutch,427
Europe,Hyundai,2013,Hwashin,crossmember,304
Europe,Hyundai,2014,Hwashin,crossmember,492
Europe,Hyundai,2014,Hyundai,automatic_transmission_(at),1200
Europe,Hyundai,2018,"Donghee Slovakia, s.r.o.",crossmember,643
Europe,Hyundai,2018,MOBIS,shock_absorber,1173
Europe,Hyundai,2021,Gestamp,chassis_frame,665
Europe,Hyundai,2021,Hyundai,fuel_injection,385
Europe,Hyundai,2021,ZF,chassis_frame,646
Europe,Hyundai,2022,Hyundai,automatic_transmission_(at),263
Europe,Hyundai,2022,Hyundai,manual_transmission,310
Europe,Hyundai,2023,Valeo,starter_motor,241
Europe,Hyundai,2024,Valeo,starter_motor,848
Europe,INEOS,2022,Brembo,disc_brake_(pad),890
Europe,INEOS,2022,ZF,automatic_transmission_(at),344
Europe,INEOS,2023,ZF,automatic_transmission_(at),141
Europe,INEOS,2024,ZF,automatic_transmission_(at),1117
Europe,Iveco,2012,ZF,clutch,123
Europe,Iveco,2024,Voith GmbH & Co. KGaA,automatic_transmission_(at),158
Europe,Jaguar Land Rover,2008,Aisin,automatic_transmission_(at),809
Europe,Jaguar Land Rover,2008,MAHLE,piston,355
Europe,Jaguar Land Rover,2008,"SinterCast, Inc.",cylinder_block,487
Europe,Jaguar Land Rover,2009,Federal-Mogul,piston,211
Europe,Jaguar Land Rover,2009,Garrett Motion,disc_brake_(pad),521
Europe,Jaguar Land Rover,2009,ITT,disc_brake_(pad),636
Europe,Jaguar Land Rover,2009,"SinterCast, Inc.",cylinder_block,509
Europe,Jaguar Land Rover,2009,ZF,torque_converter,336
Europe,Jaguar Land Rover,2010,Bosch,power_steering_pump,246
Europe,Jaguar Land Rover,2010,thyssenKrupp,camshaft,850
Europe,Jaguar Land Rover,2011,Bosch,fuel_pump,615
Europe,Jaguar Land Rover,2011,Bosch,power_steering_pump,2053
Europe,Jaguar Land Rover,2011,Bosch,starter_motor,995
Europe,Jaguar Land Rover,2011,Denso,fuel_injection,218
Europe,Jaguar Land Rover,2011,Denso,starter_motor,2878
Europe,Jaguar Land Rover,2011,Georg Fischer AG,automatic_transmission_(at),173
Europe,Jaguar Land Rover,2011,Hirschvogel,fuel_injection,253
Europe,Jaguar Land Rover,2011,ITT,disc_brake_(pad),347
Europe,Jaguar Land Rover,2011,Magna,manual_transmission,744
Europe,Jaguar Land Rover,2011,Magna,oil_pump,1026
Europe,Jaguar Land Rover,2011,Magna,water_pump,919
Europe,Jaguar Land Rover,2011,MAHLE,camshaft,948
Europe,Jaguar Land Rover,2011,Pierburg,water_pump,402
Europe,Jaguar Land Rover,2011,Rheinmetall,piston,733
Europe,Jaguar Land Rover,2011,thyssenKrupp,camshaft,441
Europe,Jaguar Land Rover,2011,Visteon,steering_gear,378
Europe,Jaguar Land Rover,2011,Woco Industrietechnik GmbH,fuel_pump,192
Europe,Jaguar Land Rover,2011,ZF,steering_gear,254
Europe,Jaguar Land Rover,2012,Aisin,automatic_transmission_(at),335
Europe,Jaguar Land Rover,2012,Aptiv,stablizer,295
Europe,Jaguar Land Rover,2012,Denso,starter_motor,875
Europe,Jaguar Land Rover,2012,Federal-Mogul,disc_brake_(pad),916
Europe,Jaguar Land Rover,2012,Federal-Mogul,piston,433
Europe,Jaguar Land Rover,2012,MAHLE,camshaft,412
Europe,Jaguar Land Rover,2012,"SinterCast, Inc.",cylinder_block,103
Europe,Jaguar Land Rover,2012,ZF,automatic_transmission_(at),2239
Europe,Jaguar Land Rover,2012,ZF,manual_transmission,334
Europe,Jaguar Land Rover,2012,ZF,torque_converter,3986
Europe,Jaguar Land Rover,2013,Continental,fuel_pump,620
Europe,Jaguar Land Rover,2013,Denso,starter_motor,231
Europe,Jaguar Land Rover,2013,Magna,oil_pump,238
Europe,Jaguar Land Rover,2013,Magna,water_pump,750
Europe,Jaguar Land Rover,2013,Pierburg,water_pump,757
Europe,Jaguar Land Rover,2013,Rheinmetall,piston,703
Europe,Jaguar Land Rover,2013,thyssenKrupp,stablizer,327
Europe,Jaguar Land Rover,2013,ZF,automatic_transmission_(at),4805
Europe,Jaguar Land Rover,2013,ZF,stablizer,101
Europe,Jaguar Land Rover,2014,Denso,fuel_injection,925
Europe,Jaguar Land Rover,2014,Dowlais Group plc,clutch,962
Europe,Jaguar Land Rover,2014,Federal-Mogul,piston,872
Europe,Jaguar Land Rover,2014,Freudenberg Sealing Technologies,camshaft,111
Europe,Jaguar Land Rover,2014,Freudenberg Sealing Technologies,crankshaft,543
Europe,Jaguar Land Rover,2014,MAHLE,camshaft,696
Europe,Jaguar Land Rover,2014,Nidec,water_pump,683
Europe,Jaguar Land Rover,2014,Sogefi,stablizer,229
Europe,Jaguar Land Rover,2014,thyssenKrupp,camshaft,917
Europe,Jaguar Land Rover,2014,thyssenKrupp,crankshaft,903
Europe,Jaguar Land Rover,2014,thyssenKrupp,stablizer,858
Europe,Jaguar Land Rover,2014,ZF,automatic_transmission_(at),3234
Europe,Jaguar Land Rover,2014,ZF,torque_converter,308
Europe,Jaguar Land Rover,2015,Bosch,abs_esc,110
Europe,Jaguar Land Rover,2015,Bosch,water_pump,334
Europe,Jaguar Land Rover,2015,Continental,fuel_pump,332
Europe,Jaguar Land Rover,2015,Freudenberg Sealing Technologies,camshaft,503
Europe,Jaguar Land Rover,2015,Freudenberg Sealing Technologies,crankshaft,397
Europe,Jaguar Land Rover,2015,Hella,water_pump,510
Europe,Jaguar Land Rover,2015,MAHLE,camshaft,229
Europe,Jaguar Land Rover,2015,thyssenkrupp,shock_absorber,1263
Europe,Jaguar Land Rover,2015,thyssenKrupp,shock_absorber,937
Europe,Jaguar Land Rover,2015,thyssenKrupp,stablizer,243
Europe,Jaguar Land Rover,2015,Tupy S.A.,cylinder_block,624
Europe,Jaguar Land Rover,2015,ZF,automatic_transmission_(at),1375
Europe,Jaguar Land Rover,2016,Bosch,fuel_injection,226
Europe,Jaguar Land Rover,2016,Bosch,water_pump,617
Europe,Jaguar Land Rover,2016,Continental,abs_esc,695
Europe,Jaguar Land Rover,2016,Continental,fuel_pump,608
Europe,Jaguar Land Rover,2016,Federal-Mogul,disc_brake_(pad),833
Europe,Jaguar Land Rover,2016,Federal-Mogul,piston,796
Europe,Jaguar Land Rover,2016,MAHLE,camshaft,534
Europe,Jaguar Land Rover,2016,Nidec,water_pump,471
Europe,Jaguar Land Rover,2016,"Novelis, Inc.",chassis_frame,311
Europe,Jaguar Land Rover,2016,PMG,shock_absorber,576
Europe,Jaguar Land Rover,2016,Tenneco,catalytic_converter,749
Europe,Jaguar Land Rover,2016,thyssenKrupp,camshaft,543
Europe,Jaguar Land Rover,2016,ZF,automatic_transmission_(at),3095
Europe,Jaguar Land Rover,2017,Continental,abs_esc,136
Europe,Jaguar Land Rover,2017,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,824
Europe,Jaguar Land Rover,2017,"F.C.C. Co., Ltd.",clutch,629
Europe,Jaguar Land Rover,2017,Federal-Mogul,disc_brake_(pad),298
Europe,Jaguar Land Rover,2017,Ford,fuel_pump,485
Europe,Jaguar Land Rover,2017,Forvia,catalytic_converter,3144
Europe,Jaguar Land Rover,2017,Forvia,exhaust_manifold,203
Europe,Jaguar Land Rover,2017,FTE,clutch,627
Europe,Jaguar Land Rover,2017,Rheinmetall,piston,985
Europe,Jaguar Land Rover,2017,Rheinmetall,water_pump,663
Europe,Jaguar Land Rover,2017,Tenneco,catalytic_converter,1013
Europe,Jaguar Land Rover,2017,thyssenkrupp,shock_absorber,154
Europe,Jaguar Land Rover,2017,ZF,automatic_transmission_(at),1826
Europe,Jaguar Land Rover,2017,ZF,torque_converter,881
Europe,Jaguar Land Rover,2018,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,1215
Europe,Jaguar Land Rover,2018,Forvia,catalytic_converter,4229
Europe,Jaguar Land Rover,2018,Tenneco,catalytic_converter,4321
Europe,Jaguar Land Rover,2018,Vibracoustic,shock_absorber,855
Europe,Jaguar Land Rover,2018,ZF,automatic_transmission_(at),6201
Europe,Jaguar Land Rover,2018,ZF,disc_brake_(pad),1878
Europe,Jaguar Land Rover,2018,ZF,manual_transmission,984
Europe,Jaguar Land Rover,2019,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,1480
Europe,Jaguar Land Rover,2019,Ford,crankshaft,4123
Europe,Jaguar Land Rover,2019,Forvia,catalytic_converter,3845
Europe,Jaguar Land Rover,2019,Jaguar Land Rover,catalytic_converter,543
Europe,Jaguar Land Rover,2019,Tenneco,catalytic_converter,863
Europe,Jaguar Land Rover,2019,Tenneco,shock_absorber,923
Europe,Jaguar Land Rover,2019,ZF,automatic_transmission_(at),1606
Europe,Jaguar Land Rover,2020,BorgWarner,starter_motor,874
Europe,Jaguar Land Rover,2020,Denso,starter_motor,303
Europe,Jaguar Land Rover,2020,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,657
Europe,Jaguar Land Rover,2020,Ebersp?cher Gruppe GmbH & Co. KG,exhaust_manifold,480
Europe,Jaguar Land Rover,2020,Hanon Systems,power_steering_pump,868
Europe,Jaguar Land Rover,2020,Hirschvogel,transmission_shaft,780
Europe,Jaguar Land Rover,2020,Magna,water_pump,605
Europe,Jaguar Land Rover,2020,Pierburg,water_pump,796
Europe,Jaguar Land Rover,2020,Rheinmetall,piston,985
Europe,Jaguar Land Rover,2020,Tenneco,exhaust_manifold,515
Europe,Jaguar Land Rover,2020,Tenneco,shock_absorber,386
Europe,Jaguar Land Rover,2020,Vibracoustic,shock_absorber,299
Europe,Jaguar Land Rover,2020,ZF,automatic_transmission_(at),928
Europe,Jaguar Land Rover,2020,ZF,chassis_frame,289
Europe,Jaguar Land Rover,2020,ZF,torque_converter,945
Europe,Jaguar Land Rover,2021,Denso,starter_motor,734
Europe,Jaguar Land Rover,2021,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,774
Europe,Jaguar Land Rover,2021,Forvia,catalytic_converter,1608
Europe,Jaguar Land Rover,2021,Hanon Systems,power_steering_pump,385
Europe,Jaguar Land Rover,2021,Magna,water_pump,453
Europe,Jaguar Land Rover,2021,Tenneco,catalytic_converter,178
Europe,Jaguar Land Rover,2021,thyssenkrupp,shock_absorber,480
Europe,Jaguar Land Rover,2021,ZF,automatic_transmission_(at),5347
Europe,Jaguar Land Rover,2022,Continental,abs_esc,919
Europe,Jaguar Land Rover,2022,Continental,disc_brake_(pad),745
Europe,Jaguar Land Rover,2022,Denso,starter_motor,532
Europe,Jaguar Land Rover,2022,Ryobi,camshaft,3314
Europe,Jaguar Land Rover,2022,ZF,automatic_transmission_(at),3067
Europe,Jaguar Land Rover,2022,ZF,disc_brake_(pad),274
Europe,Jaguar Land Rover,2023,Alicon Castalloy Ltd.,crossmember,602
Europe,Jaguar Land Rover,2023,Denso,starter_motor,952
Europe,Jaguar Land Rover,2023,Ryobi,camshaft,3924
Europe,Jaguar Land Rover,2023,Tenneco,shock_absorber,609
Europe,Jaguar Land Rover,2023,ZF,automatic_transmission_(at),1335
Europe,Jaguar Land Rover,2024,Denso,starter_motor,571
Europe,Jeep,2015,Baosteel Tailored Blanks GmbH,chassis_frame,304
Europe,Jeep,2015,MAHLE,piston,414
Europe,Jeep,2015,thyssenKrupp,camshaft,670
Europe,Jeep,2015,ZF,automatic_transmission_(at),1304
Europe,Jeep,2020,Mitsubishi,starter_motor,238
Europe,Jeep,2021,Mitsubishi,starter_motor,245
Europe,Jeep,2021,ZF,automatic_transmission_(at),919
Europe,Jeep,2023,Forvia,exhaust_manifold,742
Europe,Jeep,2023,Rollax GmbH & Co. KG,automatic_transmission_(at),434
Europe,Jeep,2024,Marelli,fuel_pump,935
Europe,KAMAZ,2021,ZF,automatic_transmission_(at),855
Europe,KAMAZ,2021,ZF,manual_transmission,983
Europe,Kia,2009,Federal-Mogul,disc_brake_(pad),548
Europe,Kia,2009,thyssenKrupp,stablizer,509
Europe,Kia,2011,BorgWarner,fuel_pump,820
Europe,Kia,2011,thyssenKrupp,crankshaft,321
Europe,Kia,2012,Denso,starter_motor,736
Europe,Kia,2012,Federal-Mogul,piston,514
